ESG_Environmental,ESG_Governance,ProfitMargin,CarbonEmissions,InvestorType
0.614,0.495,0.49142857142857144,0.0006454796810826333,3
0.193,0.75,0.4014285714285714,0.004740761405098338,3
0.20199999999999999,0.7440000000000001,0.4357142857142857,0.004401986374221695,3
0.218,0.752,0.53,0.004595446733389791,3
0.278,0.721,0.5257142857142857,0.005220671072274747,3
0.273,0.743,0.49857142857142855,0.00540765237655923,3
0.32,0.7709999999999999,0.4942857142857142,0.0058797744990949155,3
0.319,0.534,0.40428571428571425,0.0008707667506108244,3
0.304,0.501,0.4471428571428571,0.0008870807750616899,3
0.326,0.46799999999999997,0.42857142857142855,0.0008166986859690214,3
0.306,0.439,0.45571428571428574,0.0009123561218687777,3
0.348,0.43,0.4685714285714285,0.0009972207459642455,3
0.34299999999999997,0.43200000000000005,0.41714285714285715,0.0010806857515685733,3
0.331,0.423,0.4385714285714285,0.0011857145891276883,3
0.389,0.37200000000000005,0.38,0.003835198336033692,2
0.5479999999999999,0.374,0.35428571428571426,0.0048912714051763334,1
0.59,0.383,0.3357142857142857,0.0046697057557976195,1
0.604,0.38,0.34857142857142853,0.0049162317635331855,1
0.6459999999999999,0.378,0.3157142857142857,0.005060449918844216,1
0.11900000000000001,0.479,0.39428571428571424,0.0026182493733171055,3
0.11599999999999999,0.48200000000000004,0.4257142857142857,0.00256044899269893,3
0.12300000000000001,0.488,0.4357142857142857,0.0029325236516259197,3
0.134,0.534,0.5228571428571429,0.0025339473701013037,3
0.151,0.508,0.5457142857142857,0.002303759159529829,3
0.156,0.519,0.5485714285714285,0.0023541285862056617,3
0.155,0.524,0.5028571428571429,0.002614289235505657,3
0.149,0.506,0.5485714285714285,0.0027198103663344797,3
0.139,0.485,0.4971428571428571,0.0029777859070771826,3
0.166,0.465,0.49142857142857144,0.0029242408421263364,3
0.897,0.402,0.5457142857142857,0.00017467496307151678,3
0.9,0.435,0.48428571428571426,0.0001968261791489124,3
0.877,0.43,0.47,0.00019802868222622573,3
0.887,0.44799999999999995,0.44999999999999996,0.0001956058465366801,3
0.767,0.295,0.5257142857142857,0.0019551075568377888,3
0.782,0.316,0.5071428571428571,0.0021295081431774968,3
0.774,0.336,0.4757142857142857,0.002239765987116461,3
0.789,0.305,0.4942857142857142,0.002490711738452498,3
0.783,0.275,0.4928571428571428,0.002927779014278036,3
0.8109999999999999,0.304,0.4671428571428571,0.0032806770178699465,3
0.399,0.48700000000000004,0.5485714285714285,0.00026649607737453947,3
0.40399999999999997,0.48100000000000004,0.5014285714285713,0.00026671201285300263,3
0.434,0.45,0.45999999999999996,0.00024984725387908424,3
0.444,0.445,0.4342857142857143,0.00024022921032001293,3
0.479,0.43100000000000005,0.45571428571428574,0.0002293898436189916,3
0.503,0.409,0.4514285714285714,0.0002565095567604759,3
0.555,0.42,0.42857142857142855,0.0002244550245653054,3
0.564,0.441,0.41,0.0002512290428353051,3
0.5670000000000001,0.438,0.4614285714285714,0.0002703403232090148,3
0.584,0.46799999999999997,0.5085714285714286,0.0002805417887718238,3
0.91,0.6970000000000001,0.3414285714285714,0.0017919940566315114,1
0.41200000000000003,0.384,0.4828571428571429,0.00597191654502648,3
0.418,0.37700000000000006,0.4585714285714285,0.005854125722584247,3
0.44700000000000006,0.41100000000000003,0.4457142857142857,0.005211980164531462,3
0.42100000000000004,0.43,0.4471428571428571,0.0055139728648702525,3
0.36700000000000005,0.643,0.44999999999999996,0.007630264370024197,3
0.38799999999999996,0.6759999999999999,0.4642857142857143,0.007805378137760665,3
0.394,0.687,0.4757142857142857,0.008609902222969177,3
0.383,0.662,0.5157142857142857,0.00780215099194033,3
0.39299999999999996,0.6559999999999999,0.5371428571428571,0.007970210207027187,3
0.324,0.525,0.44,0.012369146740248018,3
0.324,0.532,0.4585714285714285,0.013405729156135063,3
0.312,0.49600000000000005,0.46285714285714286,0.01301554860449785,3
0.302,0.46399999999999997,0.45999999999999996,0.012675766204898286,3
0.335,0.48700000000000004,0.44285714285714284,0.011678938699231974,3
0.317,0.508,0.45714285714285713,0.011956666393075754,3
0.309,0.49100000000000005,0.48142857142857143,0.012323049468244716,3
0.325,0.517,0.5085714285714286,0.01113733388858731,3
0.34600000000000003,0.515,0.51,0.011466012450051225,3
0.326,0.504,0.5314285714285714,0.011998296376052132,3
0.589,0.197,0.4871428571428571,0.003211287439554434,3
0.632,0.23399999999999999,0.48571428571428565,0.003318617277647815,3
0.645,0.20199999999999999,0.5057142857142857,0.00369807435456098,3
0.667,0.214,0.5328571428571428,0.0036467758110099247,3
0.658,0.225,0.6028571428571428,0.003971353579442473,3
0.6559999999999999,0.22899999999999998,0.6442857142857144,0.004185733926248838,3
0.6729999999999999,0.23600000000000002,0.6471428571428571,0.004169853753814334,3
0.675,0.275,0.6042857142857143,0.0042537328008406695,3
0.693,0.29600000000000004,0.52,0.0049084184651198015,3
0.3,0.035,0.4585714285714285,0.003514244915838285,3
0.317,0.031000000000000003,0.4871428571428571,0.0030599384608055303,3
0.36600000000000005,0.055999999999999994,0.48,0.002850634578802486,3
0.37200000000000005,0.05,0.4257142857142857,0.002539659754983401,3
0.519,0.509,0.36857142857142855,0.0026273939436711065,2
0.557,0.518,0.37285714285714283,0.0028666712549323893,2
0.5479999999999999,0.515,0.36,0.002984312507387246,2
0.606,0.45,0.37142857142857144,0.0032110546650707694,2
0.596,0.467,0.26999999999999996,0.0036737934995904843,1
0.648,0.495,0.2014285714285714,0.003774625462735615,1
0.636,0.493,0.22428571428571428,0.0038212378101921316,1
0.621,0.507,0.2471428571428571,0.00415326535263166,1
0.262,0.856,0.39714285714285713,0.0015929193750233725,3
0.26,0.8640000000000001,0.4128571428571428,0.0016415415072771453,3
0.21100000000000002,0.9159999999999999,0.3985714285714286,0.001973181752597044,3
0.23800000000000002,0.8740000000000001,0.43285714285714283,0.001863399362922586,3
0.223,0.853,0.44285714285714284,0.0018830336429872523,3
0.198,0.8390000000000001,0.4457142857142857,0.001963351735678381,3
0.196,0.883,0.44,0.002136197190361267,3
0.20800000000000002,0.9159999999999999,0.49,0.0019899662786638274,3
0.777,0.22100000000000003,0.42714285714285716,0.00030107249823102777,3
0.77,0.223,0.42428571428571427,0.0002661493919733371,3
0.7859999999999999,0.24100000000000002,0.4114285714285714,0.00024020246601763444,3
0.502,0.524,0.47857142857142854,0.01093727759202891,3
0.532,0.545,0.4714285714285714,0.010882410169904906,3
0.521,0.583,0.45571428571428574,0.010645984593700942,3
0.512,0.6,0.4057142857142857,0.011034080080282354,3
0.546,0.61,0.37571428571428567,0.012072431582245247,2
0.585,0.614,0.37285714285714283,0.016974475988631513,2
0.24300000000000002,0.219,0.57,0.043686458372940065,3
0.267,0.219,0.6857142857142857,0.048321116215735566,3
0.278,0.23800000000000002,0.7014285714285714,0.049935462729612676,3
0.29,0.23399999999999999,0.7142857142857142,0.03426948838444727,3
0.299,0.28500000000000003,0.6885714285714286,0.03588645881154663,3
0.29100000000000004,0.329,0.7057142857142857,0.03721958700485471,3
0.313,0.348,0.5928571428571427,0.041159400137025515,3
0.297,0.325,0.6228571428571428,0.042622508611482104,3
0.281,0.348,0.7057142857142857,0.041204352356675134,3
0.271,0.376,0.6928571428571428,0.045222869018097175,3
0.192,0.6459999999999999,0.3857142857142857,0.00476365749952346,3
0.16,0.7170000000000001,0.40857142857142853,0.006306807708879939,3
0.198,0.7120000000000001,0.4414285714285714,0.006132776590124941,3
0.217,0.696,0.4257142857142857,0.0069556601436514135,3
0.841,0.379,0.5171428571428571,0.0014199788294875853,3
0.8390000000000001,0.37,0.5814285714285714,0.0015950757582188513,3
0.8590000000000001,0.394,0.5942857142857143,0.0016459226202186253,3
0.858,0.39,0.5599999999999999,0.0017677409364931119,3
0.863,0.39299999999999996,0.6142857142857143,0.002166502447074942,3
0.8740000000000001,0.38,0.6328571428571428,0.0025041878952620925,3
0.8740000000000001,0.36700000000000005,0.6442857142857144,0.0028051890753534444,3
0.8620000000000001,0.38799999999999996,0.6471428571428571,0.0030161709146983087,3
0.8940000000000001,0.406,0.6371428571428571,0.003130465167236986,3
0.915,0.466,0.5800000000000001,0.0037617862165345147,3
0.682,0.047,0.41,0.0019953983436358097,3
0.647,0.035,0.4671428571428571,0.002655732008365388,3
0.642,0.003,0.4757142857142857,0.0028708007733255687,3
0.633,0.037000000000000005,0.4771428571428571,0.0031043964061260036,3
0.64,0.045,0.4185714285714286,0.0034280539724507886,3
0.664,0.040999999999999995,0.4057142857142857,0.003462528368746352,3
0.193,0.5479999999999999,0.40714285714285714,0.01319036620384872,3
0.157,0.5810000000000001,0.42428571428571427,0.014902296733926557,3
0.161,0.598,0.44857142857142857,0.01465305964635359,3
0.146,0.628,0.4157142857142857,0.015180041266775537,3
0.12300000000000001,0.65,0.40857142857142853,0.01786247102262266,3
0.159,0.635,0.4314285714285714,0.01792182455383822,3
0.161,0.6709999999999999,0.41428571428571426,0.016005207000771637,3
0.174,0.675,0.4614285714285714,0.01695972105795634,3
0.189,0.637,0.4342857142857143,0.016614322354857297,3
0.5660000000000001,0.297,0.38857142857142857,0.00302132067870074,3
0.8340000000000001,0.066,0.5342857142857143,0.002305955163914016,3
0.856,0.09,0.5871428571428572,0.00251170403476016,3
0.91,0.099,0.6028571428571428,0.002087464118779109,3
0.93,0.135,0.5785714285714285,0.0020811494918286377,3
0.973,0.182,0.5857142857142856,0.00196221757915159,3
0.9640000000000001,0.168,0.6642857142857143,0.001875624480698699,3
0.951,0.17300000000000001,0.7157142857142857,0.0018871483034346656,3
0.976,0.197,0.7514285714285714,0.0015327912495685524,3
0.59,0.68,0.5057142857142857,0.0009439431240371839,3
0.5860000000000001,0.682,0.4685714285714285,0.0010159486913371971,3
0.574,0.7290000000000001,0.39285714285714285,0.001108642462321532,3
0.609,0.723,0.4657142857142857,0.0012458308282258961,3
0.637,0.733,0.4214285714285714,0.0010597400101576442,3
0.47700000000000004,0.659,0.44999999999999996,0.005497486488248504,3
0.457,0.659,0.39714285714285713,0.006315011276002105,3
0.488,0.6859999999999999,0.42999999999999994,0.00670076614086054,3
0.5,0.728,0.41714285714285715,0.007888246844474924,3
0.527,0.766,0.3857142857142857,0.0093755737705298,3
0.488,0.73,0.4028571428571428,0.010342695289961654,3
0.593,0.8029999999999999,0.3028571428571428,0.0006620056788930913,1
0.579,0.831,0.3157142857142857,0.0007809415536890095,1
0.568,0.8370000000000001,0.33285714285714285,0.0007062694803888914,1
0.569,0.8290000000000001,0.31285714285714283,0.000644465378651687,1
0.611,0.779,0.30857142857142855,0.0005792419683289097,1
0.593,0.788,0.3271428571428571,0.0005956213677411448,1
0.612,0.7709999999999999,0.3071428571428571,0.0006533979756460954,1
0.647,0.799,0.34428571428571425,0.0006687293946169815,1
0.865,0.59,0.3257142857142857,0.00043291299418941594,1
0.895,0.6,0.33999999999999997,0.0003806714663470905,1
0.923,0.6020000000000001,0.3457142857142857,0.000327940616824211,1
0.93,0.61,0.34714285714285714,0.00031222289126341357,1
0.506,0.6559999999999999,0.3957142857142857,0.22399511072154057,3
0.47200000000000003,0.658,0.3457142857142857,0.006973270771502775,1
0.49700000000000005,0.6829999999999999,0.35428571428571426,0.007154068198759527,1
0.488,0.705,0.3414285714285714,0.007548599156916969,1
0.23399999999999999,0.531,0.5071428571428571,0.0036162179692182305,3
0.25,0.515,0.5442857142857143,0.003756628528294341,3
0.24600000000000002,0.524,0.51,0.003614988721838539,3
0.27399999999999997,0.52,0.5528571428571428,0.002963137953611524,3
0.282,0.527,0.5585714285714285,0.0028987634272568336,3
0.244,0.526,0.52,0.0028102348337355155,3
0.27899999999999997,0.5670000000000001,0.4442857142857143,0.0028223153341728415,3
0.294,0.5700000000000001,0.4928571428571428,0.0026670250376771253,3
0.303,0.583,0.4457142857142857,0.0024262906572010746,3
0.326,0.595,0.43285714285714283,0.00231371200213349,3
0.272,0.264,0.4385714285714285,0.00898213140453213,3
0.278,0.272,0.40857142857142853,0.010642681177092342,3
0.302,0.226,0.42,0.011240190494475463,3
0.29300000000000004,0.231,0.39285714285714285,0.01246902680433442,3
0.303,0.23199999999999998,0.4371428571428571,0.014013789596071347,3
0.309,0.23,0.4414285714285714,0.013748434608931624,3
0.308,0.258,0.4714285714285714,0.01567814696486648,3
0.337,0.265,0.49571428571428566,0.017596258236747386,3
0.344,0.255,0.4828571428571429,0.01617971357379114,3
0.261,0.203,0.41714285714285715,0.008626719436516644,3
0.24100000000000002,0.21100000000000002,0.4128571428571428,0.0074756446621473795,3
0.276,0.19100000000000003,0.4471428571428571,0.00786727733035077,3
0.28300000000000003,0.18,0.4228571428571428,0.007348871716224852,3
0.284,0.141,0.4028571428571428,0.007541786293518485,3
0.289,0.162,0.40714285714285714,0.008282382581274996,3
0.87,0.682,0.33285714285714285,0.0003565698972555022,1
0.495,0.349,0.40428571428571425,0.0037899965028952098,3
0.504,0.33799999999999997,0.4128571428571428,0.003967736164913356,3
0.504,0.369,0.4114285714285714,0.0035965876512724353,3
0.495,0.353,0.40428571428571425,0.004047555030626752,3
0.493,0.35100000000000003,0.44,0.003680514243725221,3
0.525,0.391,0.4542857142857143,0.003720912007732756,3
0.54,0.39799999999999996,0.4585714285714285,0.003990128079712157,3
0.425,0.414,0.4028571428571428,0.00050804764486771,3
0.424,0.425,0.40857142857142853,0.0005122524435194357,3
0.425,0.425,0.42,0.0005869413558247554,3
0.413,0.41100000000000003,0.4471428571428571,0.0005417365510971202,3
0.43200000000000005,0.435,0.42999999999999994,0.0005786080293095682,3
0.43700000000000006,0.459,0.47285714285714286,0.0006694554529000711,3
0.299,0.172,0.4642857142857143,0.010129920591827716,3
0.309,0.198,0.45999999999999996,0.009965271770558972,3
0.309,0.187,0.45571428571428574,0.010900369464216906,3
0.35200000000000004,0.184,0.4257142857142857,0.011665598244993707,3
0.349,0.151,0.4185714285714286,0.011576644714223488,3
0.396,0.145,0.42857142857142855,0.012510715228564144,3
0.386,0.149,0.4414285714285714,0.013324458173855486,3
0.392,0.126,0.4114285714285714,0.013127491339486657,3
0.40399999999999997,0.129,0.4371428571428571,0.013191190324573863,3
0.39799999999999996,0.11599999999999999,0.42428571428571427,0.01276618671018045,3
0.429,0.46299999999999997,0.4228571428571428,0.0038572069158317353,3
0.455,0.45799999999999996,0.44285714285714284,0.004144653687265793,3
0.467,0.488,0.4657142857142857,0.004234921650971429,3
0.466,0.498,0.44,0.004277925498666288,3
0.449,0.524,0.4342857142857143,0.004992240061422509,3
0.408,0.5479999999999999,0.48142857142857143,0.006057898486643538,3
0.396,0.5579999999999999,0.4671428571428571,0.006577600704169953,3
0.41200000000000003,0.55,0.48571428571428565,0.006635020721376524,3
0.43700000000000006,0.532,0.47857142857142854,0.005852206075991304,3
0.46399999999999997,0.679,0.3557142857142857,0.0031017031558235202,1
0.454,0.6729999999999999,0.3457142857142857,0.0030692959950488407,1
0.516,0.705,0.3514285714285714,0.0029021738210749473,1
1.0,0.207,0.40428571428571425,0.00011382276039304242,3
0.991,0.227,0.43285714285714283,9.984539554628083e-05,3
0.9820000000000001,0.227,0.39999999999999997,0.00010642449393138398,3
0.9940000000000001,0.22399999999999998,0.41428571428571426,0.0001113880383468841,3
1.0,0.22100000000000003,0.42714285714285716,0.0001255734144343671,3
1.0,0.22899999999999998,0.44285714285714284,0.00011524119894881896,3
0.9720000000000001,0.281,0.44285714285714284,0.00012949789317597788,3
0.9870000000000001,0.287,0.47428571428571425,0.00014726799631189334,3
0.983,0.284,0.4971428571428571,0.00014535528342697398,3
0.9820000000000001,0.29100000000000004,0.49857142857142855,0.00014225294435107173,3
0.16,0.004,0.5171428571428571,0.023139658749001413,3
0.165,0.008,0.4342857142857143,0.02547038408956648,3
0.167,0.016,0.4128571428571428,0.027539475863141302,3
0.189,0.013999999999999999,0.39999999999999997,0.025582954820396325,3
0.17800000000000002,0.003,0.47285714285714286,0.022145766182888712,3
0.192,0.0,0.5157142857142857,0.02116720206415774,3
0.24300000000000002,0.0,0.4642857142857143,0.021731508825402857,3
0.271,0.024,0.48571428571428565,0.021148665291020313,3
0.315,0.001,0.5142857142857142,0.019956643008650177,3
0.315,0.018000000000000002,0.44999999999999996,0.02035648914927291,3
0.24300000000000002,0.68,0.39428571428571424,0.021783354141358093,3
0.233,0.7070000000000001,0.4114285714285714,0.019454931782386727,3
0.258,0.7320000000000001,0.38,0.006713102197965038,2
0.908,0.41500000000000004,0.5114285714285715,0.0017904210954397706,3
0.893,0.434,0.4614285714285714,0.0020917382545110755,3
0.887,0.43,0.3985714285714286,0.0025046197662190193,3
0.9159999999999999,0.41600000000000004,0.4057142857142857,0.0024260014225235002,3
0.943,0.44,0.37857142857142856,0.0034827688529982634,2
0.97,0.469,0.33714285714285713,0.005100449489905227,1
0.562,0.8300000000000001,0.3357142857142857,0.01598060422364288,1
0.5710000000000001,0.826,0.2957142857142857,0.01805502504709904,1
0.559,0.805,0.3157142857142857,0.020572153222593443,1
0.563,0.8190000000000001,0.28285714285714286,0.022585313745127424,1
0.8009999999999999,0.268,0.5142857142857142,0.000857278707444617,3
0.8059999999999999,0.277,0.5385714285714285,0.0009407447035786628,3
0.768,0.309,0.49571428571428566,0.0008949297325449114,3
0.777,0.34600000000000003,0.5457142857142857,0.0008286246637703828,3
0.8250000000000001,0.376,0.5514285714285714,0.0007657488088786044,3
0.845,0.36200000000000004,0.5328571428571428,0.0007886726381358223,3
0.84,0.371,0.5385714285714285,0.0007540744256255441,3
0.851,0.414,0.5128571428571429,0.0006588597565096092,3
0.8220000000000001,0.399,0.47428571428571425,0.0008194196711036011,3
0.823,0.40299999999999997,0.49142857142857144,0.0007870352925124295,3
0.48,0.7390000000000001,0.31,0.021843888383997177,1
0.665,0.266,0.39999999999999997,0.011186876222948847,3
0.706,0.27,0.5214285714285714,0.012720294477828716,3
0.71,0.284,0.5599999999999999,0.014310032271398768,3
0.706,0.278,0.5871428571428572,0.013845568924640502,3
0.7140000000000001,0.259,0.5471428571428572,0.01366540642693281,3
0.708,0.312,0.6971428571428571,0.016396568263832373,3
0.696,0.335,0.6714285714285714,0.017345432339507194,3
0.698,0.303,0.7171428571428571,0.019916773196982186,3
0.7190000000000001,0.327,0.7671428571428571,0.019697410485695684,3
0.0,0.044000000000000004,0.5271428571428571,0.014069402887072795,3
0.027000000000000003,0.061,0.5628571428571428,0.012816798816637123,3
0.055,0.083,0.5071428571428571,0.013444772866018473,3
0.066,0.07400000000000001,0.4828571428571429,0.015105215661369171,3
0.085,0.07400000000000001,0.49857142857142855,0.015022415301205435,3
0.106,0.084,0.48857142857142855,0.013002138813179343,3
0.125,0.109,0.5014285714285713,0.013598021680765968,3
0.134,0.094,0.49142857142857144,0.013164605497479949,3
0.12,0.121,0.4771428571428571,0.014920802800642738,3
0.153,0.11900000000000001,0.44857142857142857,0.013945778835122906,3
0.064,0.9279999999999999,0.40428571428571425,0.0010219711120209411,3
0.047,0.58,0.4157142857142857,0.0010544386951084014,3
0.07,0.618,0.42857142857142855,0.0010437984248806418,3
0.09,0.636,0.4585714285714285,0.0012360394419662236,3
0.701,0.48600000000000004,0.4414285714285714,0.0068745634946021554,3
0.693,0.504,0.48857142857142855,0.007033782231958353,3
0.682,0.474,0.5285714285714286,0.008254960756569608,3
0.668,0.456,0.5571428571428572,0.009072901566804651,3
0.691,0.457,0.5371428571428571,0.009914539810006453,3
0.7070000000000001,0.479,0.5714285714285714,0.011356921450119734,3
0.7000000000000001,0.507,0.5614285714285714,0.012046739222426998,3
0.696,0.517,0.5485714285714285,0.015263591457935589,3
0.672,0.5,0.5985714285714285,0.01727312367011356,3
0.672,0.48700000000000004,0.5957142857142856,0.01962033835888953,3
0.6890000000000001,0.7959999999999999,0.35285714285714287,0.002682821015085623,1
0.554,0.316,0.41,0.01649100932923877,3
0.5770000000000001,0.311,0.38999999999999996,0.016768003040561714,3
0.6,0.342,0.4214285714285714,0.016560883276586245,3
0.6409999999999999,0.318,0.35857142857142854,0.017582533456978647,2
1.0,0.517,0.34714285714285714,0.00015886511824697127,1
0.9690000000000001,0.524,0.28857142857142853,0.00017289300010933664,1
1.0,0.562,0.31,0.0001867703214546084,1
0.97,0.5670000000000001,0.25285714285714284,0.000189289238526773,1
0.98,0.5670000000000001,0.24428571428571427,0.0001764965472224058,1
1.0,0.598,0.25142857142857145,0.00018926249422439453,1
1.0,0.59,0.2614285714285714,0.00020289713578882463,1
0.48200000000000004,0.247,0.49142857142857144,0.007617679689960552,3
0.523,0.257,0.5014285714285713,0.007875736454140107,3
0.5,0.231,0.5214285714285714,0.008110953584088452,3
0.52,0.21100000000000002,0.5771428571428572,0.008200182482120198,3
0.508,0.209,0.6014285714285714,0.008710273589795566,3
0.529,0.215,0.6328571428571428,0.007634368134644716,3
0.534,0.22,0.6471428571428571,0.006815651739640697,3
0.5670000000000001,0.231,0.667142857142857,0.0058495504658180935,3
0.5529999999999999,0.18600000000000003,0.7242857142857142,0.006637349456742886,3
0.568,0.218,0.7371428571428571,0.0072254477512779395,3
0.149,0.065,0.41,0.0006592718168721811,3
0.167,0.065,0.4771428571428571,0.0007405011969036127,3
0.168,0.086,0.48142857142857143,0.0007335922521225085,3
0.14800000000000002,0.095,0.4942857142857142,0.0005752362661504458,3
0.182,0.12300000000000001,0.5242857142857142,0.0006007889612784955,3
0.201,0.121,0.5171428571428571,0.0006387728043639443,3
0.18600000000000003,0.122,0.5271428571428571,0.000770880743346117,3
0.222,0.125,0.5071428571428571,0.000775841316172464,3
0.272,0.09300000000000001,0.53,0.000828229442413012,3
0.278,0.07,0.5528571428571428,0.0007937174059881756,3
0.324,0.12,0.4685714285714285,0.005717942744343369,3
0.322,0.10400000000000001,0.4685714285714285,0.006144842232616502,3
0.349,0.115,0.42999999999999994,0.005783164173606711,3
0.33799999999999997,0.09300000000000001,0.42428571428571427,0.0069972921076872285,3
0.349,0.113,0.42428571428571427,0.007087768082633586,3
0.33899999999999997,0.10400000000000001,0.40714285714285714,0.00798124867020147,3
0.324,0.075,0.42857142857142855,0.008285008475556676,3
0.32,0.09699999999999999,0.4228571428571428,0.007700372082385058,3
0.307,0.142,0.4357142857142857,0.008827464151228861,3
0.305,0.155,0.4442857142857143,0.010575055732204092,3
0.848,0.113,0.6471428571428571,0.005501484266189227,3
0.8490000000000001,0.122,0.5971428571428572,0.005634526274695211,3
0.851,0.155,0.6085714285714285,0.00494946700715188,3
0.876,0.166,0.6542857142857142,0.004795534726899159,3
0.865,0.192,0.7028571428571428,0.004995557345447157,3
0.8840000000000001,0.182,0.6971428571428571,0.005286734451798151,3
0.91,0.172,0.6814285714285714,0.005775679731059611,3
0.914,0.156,0.667142857142857,0.007153440202918491,3
0.564,0.052000000000000005,0.6271428571428571,0.007303735258047739,3
0.552,0.040999999999999995,0.6471428571428571,0.0071788086595190445,3
0.569,0.08,0.6042857142857143,0.0070115814893950724,3
0.579,0.08900000000000001,0.5757142857142856,0.007172780295656994,3
0.599,0.10300000000000001,0.5571428571428572,0.006772962880396073,3
0.623,0.085,0.5042857142857142,0.005800239915410505,3
0.664,0.087,0.5114285714285715,0.005030564646730854,3
0.6409999999999999,0.099,0.49857142857142855,0.004744325331022699,3
0.667,0.13,0.5185714285714286,0.0054252550801728505,3
0.6890000000000001,0.16,0.5328571428571428,0.006342071557360527,3
0.394,0.682,0.35285714285714287,0.0014962129681525495,1
0.419,0.635,0.29714285714285715,0.00151242496804249,1
0.465,0.6759999999999999,0.35,0.0013558469829137365,1
0.501,0.6809999999999999,0.3214285714285714,0.0012888515149259562,1
0.9279999999999999,0.253,0.5114285714285715,0.0013990093153634308,3
0.9420000000000001,0.254,0.4942857142857142,0.0015095930435795255,3
0.9670000000000001,0.24800000000000003,0.49571428571428566,0.0014819404254499072,3
0.9590000000000001,0.251,0.4457142857142857,0.0016582121224263903,3
0.978,0.262,0.4585714285714285,0.001927191457803256,3
0.9770000000000001,0.245,0.4442857142857143,0.002088175319116433,3
0.986,0.24800000000000003,0.40857142857142853,0.0019908438879937284,3
0.988,0.259,0.42857142857142855,0.002159343888804972,3
0.9720000000000001,0.254,0.4357142857142857,0.0024887217642495965,3
0.993,0.252,0.45571428571428574,0.0026012390064746823,3
0.7040000000000001,0.172,0.4342857142857143,0.08224873317340861,3
0.7340000000000001,0.21600000000000003,0.39999999999999997,0.07102674663408542,3
0.747,0.23500000000000001,0.6028571428571428,0.06465064839986173,3
0.767,0.231,0.5528571428571428,0.05533396855475847,3
0.778,0.261,0.5585714285714285,0.04616158016416536,3
0.8140000000000001,0.287,0.6985714285714285,0.04235868399275627,3
0.802,0.265,0.667142857142857,0.04308317327677292,3
0.836,0.281,0.7128571428571429,0.040264830957297854,3
0.821,0.29,0.6514285714285715,0.032675937051463995,3
0.745,0.098,0.6071428571428571,0.0010814979859371046,3
0.737,0.09,0.6,0.0011786739038941272,3
0.756,0.105,0.6,0.0012222720694196189,3
0.767,0.10800000000000001,0.5457142857142857,0.0014095822295703852,3
0.795,0.12,0.5114285714285715,0.0014919328892422769,3
0.8520000000000001,0.113,0.5357142857142857,0.0014205800810262418,3
0.8590000000000001,0.11800000000000001,0.5014285714285713,0.0014967012993033861,3
0.865,0.121,0.5528571428571428,0.0017177082899213047,3
0.885,0.129,0.5914285714285714,0.0018942553541593141,3
0.672,0.946,0.34428571428571425,0.003491622207615254,1
0.66,0.9540000000000001,0.2914285714285714,0.003137345386656276,1
0.6609999999999999,0.948,0.26857142857142857,0.0032265188150238304,1
0.679,0.9640000000000001,0.22999999999999998,0.003992128949741954,1
0.679,0.968,0.21714285714285714,0.003967195335687479,1
0.705,0.966,0.20714285714285713,0.0041215802880211995,1
0.705,0.9540000000000001,0.19,0.004021502117991254,1
0.731,0.9590000000000001,0.18,0.004189832738220768,1
0.74,0.9450000000000001,0.20714285714285713,0.004078817139047747,1
0.773,0.212,0.5585714285714285,0.006254309633840723,3
0.7859999999999999,0.233,0.5714285714285714,0.00762114456291314,3
0.772,0.249,0.5785714285714285,0.009894476630574012,3
0.802,0.23,0.5628571428571428,0.012088342461101,3
0.8220000000000001,0.23,0.5928571428571427,0.012884449024768319,3
0.8170000000000001,0.231,0.6442857142857144,0.014640657223758003,3
0.835,0.20199999999999999,0.6271428571428571,0.017242792659627224,3
0.8340000000000001,0.209,0.6585714285714286,0.021047754085497763,3
0.8490000000000001,0.21100000000000002,0.6185714285714285,0.022943104965524878,3
0.846,0.196,0.5728571428571428,0.02760539561585564,3
0.64,0.17800000000000002,0.5657142857142857,0.001998371913848408,3
0.66,0.19,0.5414285714285714,0.0022900908399549964,3
0.679,0.214,0.4642857142857143,0.0023842377180352276,3
0.682,0.21100000000000002,0.44999999999999996,0.0025068365717272785,3
0.6859999999999999,0.18300000000000002,0.45571428571428574,0.002751081389522933,3
0.7190000000000001,0.165,0.42428571428571427,0.0030598760574333137,3
0.7240000000000001,0.18600000000000003,0.3914285714285714,0.0036039601639614328,3
0.733,0.177,0.42857142857142855,0.003789324923746595,3
0.534,0.455,0.24285714285714283,0.009856665139659448,1
0.519,0.451,0.23428571428571426,0.010757106179553758,1
0.513,0.508,0.23142857142857143,0.011454584708697877,1
0.542,0.507,0.21857142857142856,0.012724584462036167,1
0.518,0.539,0.19857142857142857,0.012828345421556598,1
0.551,0.516,0.22999999999999998,0.01042947757959063,1
0.5529999999999999,0.532,0.23857142857142855,0.009754550440529869,1
0.41200000000000003,0.262,0.4385714285714285,0.018815703334352632,3
0.41700000000000004,0.281,0.44857142857142857,0.01737828523865485,3
0.42700000000000005,0.273,0.48571428571428565,0.017821466063898162,3
0.418,0.273,0.5042857142857142,0.019916365098738485,3
0.451,0.263,0.5185714285714286,0.022238023130267532,3
0.493,0.247,0.49,0.019907092750050898,3
0.502,0.226,0.5042857142857142,0.02009019315890135,3
