,ticker_start,esg_score_year_start,environment_score_start,social_score_start,governance_score_start,total_score_start,Date_start,High_start,Low_start,Open_start,Close_start,Volume_start,Adj Close_start,MarketData_Year_start,environment_score_end,social_score_end,governance_score_end,total_score_end,Date_end,High_end,Low_end,Open_end,Close_end,Volume_end,Adj Close_end,MarketData_Year_end,Annual_Return
639,MCD,2022,505.0,326.0,305.0,1136.0,2022-01-03,270.730010986328,265.559997558593,269.489990234375,268.579986572265,2750600,267.094177246093,2022,505.0,326.0,305.0,1136.0,2022-04-14,253.729995727539,250.429992675781,251.330001831054,250.509994506835,2105900,250.509994506835,2022,-0.07042931617249727
640,MCHP,2019,17.12,9.74,8.52,35.3,2019-01-02,36.1450004577636,35.0,35.1349983215332,35.6749992370605,5305000,34.1017761230468,2019,17.12,9.74,8.52,35.3,2019-12-31,52.6399993896484,51.8800010681152,52.5200004577636,52.3600006103515,3093800,50.8826828002929,2019,0.4902519741479993
641,MCHP,2020,16.04,9.44,8.64,34.12,2020-01-02,54.0449981689453,52.6049995422363,53.0149993896484,53.7999992370605,9717800,52.2820587158203,2020,16.04,9.44,8.64,34.12,2020-12-31,69.0950012207031,67.8150024414062,68.3150024414062,69.0550003051757,1594200,68.0459899902343,2020,0.3025559011636852
642,MCHP,2021,15.07,9.32,8.64,33.03,2021-01-04,71.1299972534179,68.2099990844726,69.4749984741211,68.5899963378906,4297000,67.587776184082,2021,15.07,9.32,8.64,33.03,2021-12-31,87.6100006103515,86.6299972534179,87.4199981689453,87.0599975585937,1450500,86.7505111694336,2021,0.25311262282391955
643,MCHP,2022,500.0,300.0,300.0,1100.0,2022-01-03,88.5,86.9199981689453,87.5199966430664,88.0,3183500,87.6871719360351,2022,500.0,300.0,300.0,1100.0,2022-04-14,67.0800018310546,65.1299972534179,67.0400009155273,65.2200012207031,4127300,65.2200012207031,2022,-0.2547988605770814
644,MCK,2022,500.0,303.0,310.0,1113.0,2022-01-03,248.440002441406,244.070007324218,247.539993286132,248.100006103515,643400,247.676574707031,2022,500.0,303.0,310.0,1113.0,2022-04-14,329.390014648437,322.739990234375,326.5,323.25,969100,323.25,2022,0.30584959508484216
645,MCO,2022,515.0,308.0,235.0,1058.0,2022-01-03,392.529998779296,380.559997558593,391.739990234375,383.58999633789,639300,382.747955322265,2022,515.0,308.0,235.0,1058.0,2022-04-14,335.380004882812,327.859985351562,334.0,328.399993896484,968700,328.399993896484,2022,-0.16168886995681803
646,MDLZ,2019,8.99,10.2,5.8,25.07,2019-01-02,40.1300010681152,39.4599990844726,39.7000007629394,39.8899993896484,7300800,37.1917991638183,2019,8.99,10.2,5.8,25.07,2019-12-31,55.1399993896484,54.7599983215332,55.0499992370605,55.0800018310546,5039500,52.4094581604003,2019,0.38740556102136603
647,MDLZ,2020,9.67,10.8,5.72,26.18,2020-01-02,55.349998474121,54.1100006103515,55.060001373291,54.3300018310546,7272900,51.6958274841308,2020,9.67,10.8,5.72,26.18,2020-12-31,58.5299987792968,57.6100006103515,58.099998474121,58.4700012207031,5321600,56.9079360961914,2020,0.061932433025078865
648,MDLZ,2021,7.52,10.62,5.16,23.29,2021-01-04,60.0,57.3300018310546,58.4900016784668,57.9199981689453,9187200,56.3726272583007,2021,7.52,10.62,5.16,23.29,2021-12-31,66.4000015258789,65.6900024414062,65.7799987792968,66.3099975585937,5076700,65.9419631958007,2021,0.13369799377191405
649,MDLZ,2022,520.0,307.0,300.0,1127.0,2022-01-03,66.0599975585937,65.0800018310546,65.75,65.9700012207031,8978100,65.6038513183593,2022,520.0,307.0,300.0,1127.0,2022-04-14,64.2200012207031,63.6800003051757,64.1500015258789,63.7200012207031,6651300,63.7200012207031,2022,-0.030874506149002334
650,MDT,2019,2.48,13.41,9.96,25.88,2019-01-02,90.1399993896484,87.0899963378906,89.5299987792968,87.9199981689453,7099100,81.8617706298828,2019,2.48,13.41,9.96,25.88,2019-12-31,113.459999084472,112.199996948242,113.0,113.449996948242,2806400,107.845672607421,2019,0.26717299782289883
651,MDT,2020,2.51,13.97,9.17,25.65,2020-01-02,114.910003662109,113.099998474121,114.459999084472,114.559997558593,3917000,108.900833129882,2020,2.51,13.97,9.17,25.65,2020-12-31,117.239997863769,115.480003356933,115.75,117.139999389648,2544100,113.991226196289,2020,0.023414296056372862
652,MDT,2021,2.52,13.9,7.73,24.16,2021-01-04,117.779998779296,114.440002441406,117.199996948242,116.019996643066,4579200,112.901329040527,2021,2.52,13.9,7.73,24.16,2021-12-31,104.879997253417,103.440002441406,104.470001220703,103.449996948242,3608900,102.836082458496,2021,-0.11732082216753206
653,MDT,2022,515.0,308.0,315.0,1138.0,2022-01-03,106.330001831054,102.769996643066,103.139999389648,106.099998474121,7797800,105.470359802246,2022,2.37,12.88,7.64,22.9,2022-04-14,111.110000610351,108.910003662109,110.830001831054,109.019996643066,6660500,109.019996643066,2022,0.05700986317834091
654,MET,2022,517.0,305.0,305.0,1127.0,2022-01-03,64.0100021362304,62.9000015258789,62.9399986267089,63.2299995422363,3895900,62.7900733947753,2022,517.0,305.0,305.0,1127.0,2022-04-14,71.120002746582,70.1500015258789,70.4300003051757,70.6399993896484,2847700,70.6399993896484,2022,0.1223387500944743
655,MGM,2019,2.46,11.05,12.01,26.29,2019-01-02,25.3899993896484,23.6800003051757,23.8500003814697,25.1900005340576,8980800,24.5309314727783,2019,2.46,11.05,12.01,26.29,2019-12-31,33.5800018310546,33.2099990844726,33.2700004577636,33.2700004577636,3674700,33.0013580322265,2019,0.3949685503406861
656,MGM,2020,2.24,11.11,11.98,25.33,2020-01-02,33.7000007629394,33.2900009155273,33.5200004577636,33.6599998474121,3466700,33.3882026672363,2020,2.24,11.11,11.98,25.33,2020-12-31,31.8700008392334,30.7199993133544,31.1900005340576,31.5100002288818,15717600,31.4984169006347,2020,-0.05996420648664586
657,MGM,2021,2.59,12.31,12.01,26.91,2021-01-04,32.3800010681152,29.579999923706,31.6900005340576,29.7000007629394,23558600,29.6890830993652,2021,2.59,12.31,12.01,26.91,2021-12-31,45.2299995422363,44.5900001525878,44.6300010681152,44.8800010681152,3399300,44.87642288208,2021,0.4162196374809826
658,MGM,2022,500.0,300.0,200.0,1000.0,2022-01-03,46.3699989318847,44.7999992370605,45.0400009155273,45.4799995422363,5187500,45.4763717651367,2022,2.34,13.01,10.83,26.16,2022-04-14,42.2000007629394,41.5200004577636,41.5699996948242,41.599998474121,3238800,41.599998474121,2022,-0.07637660682685238
659,MHK,2018,5.55,4.29,4.56,14.41,2018-01-02,277.040008544921,273.470001220703,277.040008544921,276.0,471400,276.0,2018,5.55,4.29,4.56,14.41,2018-12-31,119.489997863769,115.150001525878,118.069999694824,116.959999084472,698800,116.959999084472,2018,-0.5778227134096143
660,MHK,2019,5.56,4.54,4.76,14.9,2019-01-02,119.769996643066,114.360000610351,114.940002441406,118.599998474121,1192400,118.599998474121,2019,5.56,4.54,4.76,14.9,2019-12-31,136.860000610351,135.039993286132,135.380004882812,136.380004882812,318500,136.380004882812,2019,0.18653212098490826
661,MHK,2020,5.64,4.49,4.71,14.85,2020-01-02,137.449996948242,134.039993286132,136.550003051757,134.789993286132,585200,134.789993286132,2020,5.64,4.49,4.71,14.85,2020-12-31,142.100006103515,139.58999633789,141.860000610351,140.949996948242,363700,140.949996948242,2020,0.03222258365543395
662,MHK,2021,5.44,4.45,4.43,14.33,2021-01-04,140.889999389648,134.08999633789,140.77000427246,136.110000610351,590900,136.110000610351,2021,5.44,4.45,4.43,14.33,2021-12-31,183.880004882812,178.25,178.419998168945,182.179992675781,664200,182.179992675781,2021,0.29416770012432525
663,MHK,2022,570.0,298.0,303.0,1171.0,2022-01-03,185.429992675781,181.850006103515,183.350006103515,183.970001220703,629400,183.970001220703,2022,570.0,298.0,303.0,1171.0,2022-04-14,124.160003662109,121.230003356933,123.050003051757,123.709999084472,467600,123.709999084472,2022,-0.3252795474976515
664,MKC,2017,10.91,13.72,5.62,30.32,2017-01-03,46.9000015258789,46.5200004577636,46.8800010681152,46.7949981689453,1026800,42.9867095947265,2017,10.91,13.72,5.62,30.32,2017-12-29,51.5299987792968,50.9199981689453,51.2350006103515,50.9550018310546,1454600,47.7273483276367,2017,0.08692407572727126
665,MKC,2019,10.64,15.16,6.16,31.89,2019-01-02,69.0749969482421,67.245002746582,68.8899993896484,67.8099975585937,3677000,64.6217880249023,2019,10.64,15.16,6.16,31.89,2019-12-31,85.495002746582,84.8349990844726,85.1900024414062,84.8649978637695,1795200,82.0397338867187,2019,0.23189140101112493
666,MKC,2021,9.03,14.1,5.27,28.4,2021-01-04,95.9599990844726,93.1800003051757,95.7799987792968,93.9899978637695,987600,92.181900024414,2021,9.03,14.1,5.27,28.4,2021-12-31,96.8199996948242,95.5699996948242,95.7600021362304,96.6100006103515,880100,96.2629165649414,2021,0.008665711439057876
667,MKC,2022,500.0,300.0,300.0,1100.0,2022-01-03,96.2099990844726,94.7200012207031,96.0999984741211,95.8199996948242,1633800,95.4757537841796,2022,500.0,300.0,300.0,1100.0,2022-04-14,102.769996643066,101.470001220703,102.139999389648,101.569999694824,1066400,101.569999694824,2022,0.056919888736272316
668,MKTX,2022,230.0,213.0,210.0,653.0,2022-01-03,412.790008544921,395.140014648437,411.08999633789,396.829986572265,178600,396.079925537109,2022,230.0,213.0,210.0,653.0,2022-04-14,276.920013427734,265.299987792968,274.510009765625,265.450012207031,330900,265.450012207031,2022,-0.3542776166490612
669,MLM,2019,19.02,5.03,9.14,33.78,2019-01-02,173.320007324218,167.619995117187,169.550003051757,170.940002441406,647800,166.399261474609,2019,19.02,5.03,9.14,33.78,2019-12-31,280.329986572265,277.309997558593,277.309997558593,279.640014648437,230500,274.677947998046,2019,0.6493070457986003
670,MLM,2020,19.19,4.66,8.65,32.51,2020-01-02,281.820007324218,275.540008544921,281.720001220703,276.609985351562,553500,271.701690673828,2020,19.19,4.66,8.65,32.51,2020-12-31,284.609985351562,278.109985351562,279.649993896484,283.970001220703,299000,281.743438720703,2020,0.007986653380131579
671,MLM,2021,17.75,4.9,8.77,31.43,2021-01-04,288.850006103515,276.329986572265,284.0,277.799987792968,703600,275.621826171875,2021,17.75,4.9,8.77,31.43,2021-12-31,441.890014648437,433.670013427734,438.230010986328,440.519989013671,287100,439.823303222656,2021,0.5511267218791234
672,MLM,2022,573.0,313.0,300.0,1186.0,2022-01-03,445.739990234375,437.049987792968,441.950012207031,439.010009765625,324300,438.315734863281,2022,18.55,4.86,8.82,32.24,2022-04-14,370.779998779296,363.820007324218,367.010009765625,364.820007324218,263300,364.820007324218,2022,-0.17452201097956196
673,MMC,2019,0.07,7.53,10.77,18.41,2019-01-02,79.1100006103515,77.9899978637695,78.7399978637695,79.0400009155273,1597300,74.606575012207,2019,0.07,7.53,10.77,18.41,2019-12-31,111.980003356933,111.029998779296,111.720001220703,111.410003662109,1843400,107.145103454589,2019,0.4149099147152999
674,MMC,2020,0.09,8.06,10.8,18.93,2020-01-02,112.050003051757,111.120002746582,111.58999633789,112.050003051757,2014000,107.760604858398,2020,0.09,8.06,10.8,18.93,2020-12-31,117.190002441406,114.739997863769,115.33999633789,117.0,908600,114.491859436035,2020,0.0484810810973479
675,MMC,2021,0.11,8.36,10.88,19.34,2021-01-04,116.809997558593,112.620002746582,116.430000305175,113.51000213623,1671400,111.076675415039,2021,0.11,8.36,10.88,19.34,2021-12-31,174.350006103515,172.809997558593,173.070007324218,173.820007324218,953400,172.68472290039,2021,0.49291425636535174
676,MMC,2022,500.0,300.0,300.0,1100.0,2022-01-03,173.0,167.160003662109,172.039993286132,167.229995727539,2395900,166.137756347656,2022,500.0,300.0,300.0,1100.0,2022-04-14,171.210006713867,169.410003662109,170.279998779296,169.759994506835,1971100,169.759994506835,2022,-0.013252725344536372
677,MMM,2021,12.95,13.84,8.23,35.02,2021-01-04,176.199996948242,170.550003051757,175.0,171.869995117187,2996200,164.987518310546,2021,12.95,13.84,8.23,35.02,2021-12-31,178.350006103515,176.509994506835,177.529998779296,177.630004882812,1414600,175.929382324218,2021,0.01502859933035422
678,MMM,2022,526.0,310.0,305.0,1141.0,2022-01-03,179.08999633789,175.83999633789,178.320007324218,177.740005493164,1930700,176.038330078125,2022,12.62,13.57,7.84,34.03,2022-04-14,149.58999633789,147.210006713867,148.649993896484,147.380004882812,2330600,147.380004882812,2022,-0.17350830625052355
679,MNST,2022,515.0,344.0,300.0,1159.0,2022-01-03,96.6900024414062,94.8899993896484,95.5199966430664,96.5400009155273,1842500,96.5400009155273,2022,515.0,344.0,300.0,1159.0,2022-04-14,84.4899978637695,81.9000015258789,84.120002746582,82.5899963378906,6279800,82.5899963378906,2022,-0.13536432956014316
680,MO,2022,500.0,327.0,341.0,1168.0,2022-01-03,48.0,47.1800003051757,47.3699989318847,47.9700012207031,10308100,47.1587829589843,2022,500.0,327.0,341.0,1168.0,2022-04-14,55.2599983215332,54.6500015258789,54.7299995422363,54.9799995422363,12213700,54.9799995422363,2022,0.16065021705603869
681,MOS,2022,515.0,379.0,315.0,1209.0,2022-01-03,40.5499992370605,39.5,39.5,40.1899986267089,3798400,40.1024436950683,2022,515.0,379.0,315.0,1209.0,2022-04-14,77.0500030517578,74.4000015258789,74.6299972534179,76.0500030517578,6262100,76.0500030517578,2022,0.9253165329558937
682,MPC,2018,21.29,9.48,6.08,37.36,2018-01-02,67.25,65.9800033569336,66.1100006103515,67.1800003051757,3055900,56.8453521728515,2018,21.29,9.48,6.08,37.36,2018-12-31,59.2200012207031,57.9099998474121,58.5099983215332,59.0099983215332,4357900,51.2332763671875,2018,-0.10739679660064295
683,MPC,2019,22.55,9.48,6.11,38.11,2019-01-02,60.2799987792968,57.7900009155273,58.1699981689453,59.6399993896484,6608000,51.7802505493164,2019,22.55,9.48,6.11,38.11,2019-12-31,60.349998474121,59.0200004577636,59.5,60.25,3356900,54.3328895568847,2019,0.0357572957972884
684,MPC,2020,19.36,8.46,5.54,33.36,2020-01-02,61.9199981689453,60.3800010681152,60.8800010681152,61.9099998474121,4497400,55.8298568725585,2020,19.36,8.46,5.54,33.36,2020-12-31,41.9900016784668,41.060001373291,41.5,41.3600006103515,3361400,39.4538497924804,2020,-0.3206307509082313
685,MPC,2021,15.68,7.07,5.3,28.04,2021-01-04,42.2299995422363,40.2999992370605,41.7299995422363,40.75,4174100,38.8719635009765,2021,15.68,7.07,5.3,28.04,2021-12-31,64.3300018310546,63.2900009155273,63.2900009155273,63.9900016784668,3546400,63.5211486816406,2021,0.5334292446780504
686,MPC,2022,700.0,366.0,315.0,1381.0,2022-01-03,66.25,64.2699966430664,64.4400024414062,65.6600036621093,5855800,65.1789169311523,2022,700.0,366.0,315.0,1381.0,2022-04-14,88.3199996948242,87.0,87.4400024414062,87.1999969482421,4079000,87.1999969482421,2022,0.35319667356516704
687,MPWR,2022,330.0,287.0,235.0,852.0,2022-01-03,497.0,486.0,491.790008544921,494.850006103515,300800,494.125427246093,2022,330.0,287.0,235.0,852.0,2022-04-14,421.720001220703,409.359985351562,419.260009765625,409.380004882812,390400,409.380004882812,2022,-0.16757152896606997
688,MRK,2018,1.63,15.46,11.44,28.64,2018-01-02,54.150764465332,53.4828224182128,53.9980926513671,53.6450386047363,10556504,46.9713172912597,2018,1.63,15.46,11.44,28.64,2018-12-31,73.1870193481445,72.1946563720703,72.3473281860351,72.9103012084961,9687502,65.796630859375,2018,0.35023845525866326
689,MRK,2019,1.6,15.2,11.06,28.0,2019-01-02,72.5095443725586,71.1832046508789,71.8416061401367,72.1278610229492,15120125,65.0905380249023,2019,1.6,15.2,11.06,28.0,2019-12-31,86.8225173950195,86.2977066040039,86.7557220458984,86.7843475341796,4710760,80.4504928588867,2019,0.20799564760419015
690,MRK,2020,1.63,14.52,11.07,27.22,2020-01-02,87.9198455810546,86.2309188842773,86.9083938598632,87.8244247436523,8251428,81.4146652221679,2020,1.63,14.52,11.07,27.22,2020-12-31,78.1870193481445,76.6984710693359,76.9465637207031,78.0534362792968,5511118,74.6542053222656,2020,-0.10188840441401675
691,MRK,2021,0.88,11.28,10.52,22.67,2021-01-04,78.3301544189453,76.2213745117187,78.2442779541015,77.2519073486328,10502637,73.8875885009765,2021,0.88,11.28,10.52,22.67,2021-12-31,77.5500030517578,76.620002746582,77.1399993896484,76.6399993896484,6019500,75.9642791748046,2021,-0.020503461804506507
692,MRK,2022,500.0,305.0,315.0,1120.0,2022-01-03,76.9400024414062,75.3499984741211,76.5800018310546,76.870002746582,9441200,76.1922607421875,2022,500.0,305.0,315.0,1120.0,2022-04-14,87.5100021362304,85.4100036621093,86.1299972534179,86.9100036621093,22095700,86.9100036621093,2022,0.134891637295126
693,MRNA,2022,500.0,300.0,300.0,1100.0,2022-01-03,249.419998168945,231.080001831054,247.119995117187,235.050003051757,11860900,235.050003051757,2022,500.0,300.0,300.0,1100.0,2022-04-14,170.75,164.850006103515,168.58999633789,165.490005493164,4342200,165.490005493164,2022,-0.3303253125483155
694,MRO,2022,530.0,313.0,305.0,1148.0,2022-01-03,16.9899997711181,16.3999996185302,16.4200000762939,16.8700008392334,17375500,16.8143253326416,2022,530.0,313.0,305.0,1148.0,2022-04-14,26.9300003051757,26.3600006103515,26.3999996185302,26.6100006103515,16198400,26.6100006103515,2022,0.6205846825037012
695,MS,2022,555.0,303.0,320.0,1178.0,2022-01-03,101.400001525878,99.3000030517578,99.3300018310546,100.190002441406,8481900,99.4966506958007,2022,555.0,303.0,320.0,1178.0,2022-04-14,87.9000015258789,84.5899963378906,86.0100021362304,84.7600021362304,16341500,84.7600021362304,2022,-0.14668276881345058
696,MSCI,2019,0.13,13.18,6.93,23.01,2019-01-02,148.529998779296,144.690002441406,144.690002441406,146.940002441406,637500,142.787719726562,2019,0.13,13.18,6.93,23.01,2019-12-31,258.630004882812,255.559997558593,256.640014648437,258.179992675781,225900,253.855026245117,2019,0.7843664960910772
697,MSCI,2021,0.41,14.45,5.74,20.6,2021-01-04,455.029998779296,433.410003662109,450.760009765625,437.640014648437,408600,433.871459960937,2021,0.41,14.45,5.74,20.6,2021-12-31,616.27001953125,610.510009765625,611.429992675781,612.690002441406,149900,611.517822265625,2021,0.35923770779927294
698,MSCI,2022,580.0,347.0,335.0,1262.0,2022-01-03,617.130004882812,589.0,614.330017089843,595.580017089843,297500,594.440551757812,2022,1.61,5.41,5.39,12.41,2022-04-14,496.660003662109,482.309997558593,494.470001220703,482.700012207031,440000,482.700012207031,2022,-0.21426595025644277
699,MSFT,2019,0.45,9.71,5.23,15.45,2019-01-02,101.75,98.9400024414062,99.5500030517578,101.120002746582,35329300,97.5806579589843,2019,0.45,9.71,5.23,15.45,2019-12-31,157.77000427246,156.449996948242,156.77000427246,157.699996948242,18369400,154.430404663085,2019,0.5841284993858914
700,MSFT,2020,0.46,9.57,5.14,15.17,2020-01-02,160.729995727539,158.330001831054,158.779998779296,160.619995117187,22622100,157.289886474609,2020,0.46,9.57,5.14,15.17,2020-12-31,223.0,219.679992675781,221.699996948242,222.419998168945,20942100,220.115966796875,2020,0.40080614610728477
701,MSFT,2021,0.46,9.11,4.85,14.42,2021-01-04,223.0,214.809997558593,222.529998779296,217.690002441406,37130100,215.434967041015,2021,0.46,9.11,4.85,14.42,2021-12-31,339.359985351562,335.850006103515,338.510009765625,336.320007324218,18000800,335.626037597656,2021,0.5113468259071816
702,MSFT,2022,715.0,443.0,375.0,1533.0,2022-01-03,338.0,329.779998779296,335.350006103515,334.75,28865100,334.059265136718,2022,0.82,8.17,5.1,14.08,2022-04-14,288.309997558593,279.320007324218,288.08999633789,279.829986572265,28107900,279.829986572265,2022,-0.16555842707846027
703,MSI,2018,1.4,8.98,5.48,15.46,2018-01-02,91.1399993896484,90.0500030517578,90.8399963378906,90.5500030517578,800400,84.6968460083007,2018,1.4,8.98,5.48,15.46,2018-12-31,115.040000915527,112.629997253417,113.029998779296,115.040000915527,1051600,109.54515838623,2018,0.26640252700607225
704,MSI,2019,1.4,8.55,5.48,15.21,2019-01-02,115.879997253417,113.629997253417,113.900001525878,114.779998779296,1078600,109.297584533691,2019,1.4,8.55,5.48,15.21,2019-12-31,161.33999633789,160.009994506835,160.889999389648,161.139999389648,897200,155.763442993164,2019,0.4147497561976513
705,MSI,2022,505.0,305.0,347.0,1157.0,2022-01-03,271.380004882812,265.209991455078,271.299987792968,267.429992675781,675200,266.477325439453,2022,505.0,305.0,347.0,1157.0,2022-04-14,237.509994506835,233.050003051757,236.529998779296,233.190002441406,575400,233.190002441406,2022,-0.14047175475969487
706,MTB,2020,2.12,12.8,12.74,27.66,2020-01-02,171.070007324218,168.949996948242,170.360000610351,171.070007324218,509100,158.884048461914,2020,2.12,12.8,12.74,27.66,2020-12-31,127.620002746582,124.540000915527,125.860000610351,127.300003051757,531200,122.724685668945,2020,-0.2527588483465742
707,MTB,2021,2.04,13.31,11.94,27.29,2021-01-04,129.58999633789,125.449996948242,128.630004882812,126.819999694824,936400,122.261940002441,2021,2.04,13.31,11.94,27.29,2021-12-31,154.360000610351,152.429992675781,152.550003051757,153.580001831054,578600,152.523681640625,2021,0.19396716163520822
708,MTB,2022,500.0,303.0,260.0,1063.0,2022-01-03,158.639999389648,155.240005493164,155.77000427246,158.25,1049800,157.161560058593,2022,2.2,12.77,11.19,26.16,2022-04-14,161.289993286132,158.440002441406,159.399993896484,159.559997558593,1303300,159.559997558593,2022,0.024330700277210425
709,MTCH,2022,245.0,389.0,311.0,945.0,2022-01-03,136.764999389648,131.380004882812,132.89500427246,134.229995727539,2364900,134.229995727539,2022,245.0,389.0,311.0,945.0,2022-04-14,97.2799987792968,92.0199966430664,96.9000015258789,92.0999984741211,1918600,92.0999984741211,2022,-0.3069717031251333
710,MTD,2019,0.92,6.1,5.62,12.71,2019-01-02,559.880004882812,543.52001953125,557.47998046875,546.039978027343,212200,546.039978027343,2019,0.92,6.1,5.62,12.71,2019-12-31,794.320007324218,783.789978027343,790.710021972656,793.280029296875,81600,793.280029296875,2019,0.42297491764611084
711,MTD,2020,0.92,5.21,5.76,11.9,2020-01-02,809.989990234375,796.469970703125,805.169982910156,805.059997558593,150300,805.059997558593,2020,0.92,5.21,5.76,11.9,2020-12-31,1140.68005371093,1127.34997558593,1138.60998535156,1139.68005371093,110800,1139.68005371093,2020,0.4154527340819906
712,MTD,2021,0.78,5.71,5.51,12.0,2021-01-04,1184.53002929687,1147.52001953125,1155.0,1160.86999511718,172300,1160.86999511718,2021,0.78,5.71,5.51,12.0,2021-12-31,1710.9599609375,1696.90002441406,1699.48999023437,1697.2099609375,51900,1697.2099609375,2021,0.46944585362554114
713,MTD,2022,505.0,300.0,240.0,1045.0,2022-01-03,1699.10998535156,1636.36999511718,1690.86999511718,1674.85998535156,106200,1674.85998535156,2022,505.0,300.0,240.0,1045.0,2022-04-14,1344.06994628906,1314.23999023437,1344.06994628906,1318.35998535156,135900,1318.35998535156,2022,-0.2203067124269388
714,MU,2022,530.0,330.0,300.0,1160.0,2022-01-03,95.8399963378906,93.4800033569336,93.9100036621093,95.75,18705500,95.6193313598632,2022,530.0,330.0,300.0,1160.0,2022-04-14,72.8099975585937,70.0899963378906,72.5599975585937,70.1299972534179,18522800,70.1299972534179,2022,-0.2532212275728633
715,NCLH,2019,12.47,11.12,3.9,27.67,2019-01-02,42.8400001525878,41.5200004577636,41.8800010681152,42.3800010681152,1917400,42.3800010681152,2019,12.47,11.12,3.9,27.67,2019-12-31,58.6500015258789,58.2799987792968,58.5,58.4099998474121,940600,58.4099998474121,2019,0.3946991011870295
716,NCLH,2020,12.63,10.98,3.93,27.54,2020-01-02,59.1100006103515,58.1500015258789,58.7900009155273,58.8300018310546,977700,58.8300018310546,2020,12.63,10.98,3.93,27.54,2020-12-31,25.6800003051757,24.4300003051757,25.5400009155273,25.4300003051757,14616900,25.4300003051757,2020,-0.5674434443075632
717,NCLH,2021,12.54,10.97,4.47,27.99,2021-01-04,25.4799995422363,23.3999996185302,25.3500003814697,23.7299995422363,23243700,23.7299995422363,2021,12.54,10.97,4.47,27.99,2021-12-31,21.1900005340576,20.3999996185302,20.8700008392334,20.7399997711181,20842700,20.7399997711181,2021,-0.1818540647329304
718,NCLH,2022,495.0,306.0,300.0,1101.0,2022-01-03,22.4599990844726,20.8400001525878,20.9799995422363,22.1800003051757,23068500,22.1800003051757,2022,11.98,10.12,4.51,26.61,2022-04-14,22.1399993896484,21.5200004577636,21.6399993896484,21.6399993896484,12752600,21.6399993896484,2022,0.031458525348554325
719,NDAQ,2019,2.38,7.95,7.84,18.15,2019-01-02,82.0199966430664,80.5699996948242,80.5999984741211,81.0,822600,76.9626998901367,2019,2.38,7.95,7.84,18.15,2019-12-31,107.559997558593,106.660003662109,107.040000915527,107.099998474121,308800,103.761054992675,2019,0.3287841253310752
720,NDAQ,2020,2.16,7.4,7.3,16.87,2020-01-02,107.959999084472,107.169998168945,107.26000213623,107.819999694824,641300,104.458602905273,2020,2.16,7.4,7.3,16.87,2020-12-31,132.869995117187,129.479995727539,130.0,132.740005493164,511300,130.732101440429,2020,0.2375536346211524
721,NDAQ,2021,1.59,6.3,6.41,14.3,2021-01-04,133.929992675781,130.699996948242,133.729995727539,132.009994506835,1443800,130.013107299804,2021,1.59,6.3,6.41,14.3,2021-12-31,211.33999633789,208.600006103515,209.0,210.009994506835,389500,209.337631225585,2021,0.5704030600188501
722,NDAQ,2022,505.0,310.0,300.0,1115.0,2022-01-03,210.869995117187,200.720001220703,210.869995117187,202.460006713867,1063500,201.811828613281,2022,1.81,4.56,5.56,11.93,2022-04-14,182.369995117187,178.429992675781,181.710006713867,178.550003051757,426600,178.550003051757,2022,-0.15326975299387083
723,NDSN,2021,9.55,13.34,5.65,28.53,2021-01-04,203.5,194.380004882812,201.580001831054,196.559997558593,183600,195.77294921875,2021,9.55,13.34,5.65,28.53,2021-12-31,257.220001220703,254.119995117187,254.119995117187,255.27000427246,97400,255.27000427246,2021,0.26634587733759457
724,NDSN,2022,9.45,12.51,5.6,27.56,2022-01-03,256.140014648437,248.58999633789,255.100006103515,251.029998779296,175500,251.029998779296,2022,9.45,12.51,5.6,27.56,2022-04-14,220.830001831054,214.460006713867,219.52000427246,214.740005493164,151700,214.740005493164,2022,-0.15821246430693392
725,NEE,2022,668.0,306.0,313.0,1287.0,2022-01-03,93.6500015258789,90.5400009155273,93.4199981689453,91.6600036621093,7864400,91.1551361083984,2022,668.0,306.0,313.0,1287.0,2022-04-14,83.8899993896484,82.7799987792968,83.5500030517578,82.8099975585937,7164100,82.8099975585937,2022,-0.11357311944241276
726,NEM,2019,10.41,9.06,5.65,25.13,2019-01-02,34.7799987792968,33.9399986267089,34.4500007629394,34.4799995422363,4094800,31.383445739746,2019,10.41,9.06,5.65,25.13,2019-12-31,44.0800018310546,43.2200012207031,44.0,43.4500007629394,6608700,41.1625251770019,2019,0.2612481799908119
727,NEM,2020,9.66,9.06,5.04,23.77,2020-01-02,43.8800010681152,43.1899986267089,43.5499992370605,43.2200012207031,6287500,40.9446372985839,2020,9.66,9.06,5.04,23.77,2020-12-31,60.5299987792968,59.4199981689453,60.5200004577636,59.8899993896484,3700400,57.744644165039,2020,0.37520092856127474
728,NEM,2021,8.91,10.88,4.94,24.73,2021-01-04,63.4000015258789,61.6599998474121,61.9000015258789,63.1500015258789,9427500,60.8878707885742,2021,8.91,10.88,4.94,24.73,2021-12-31,62.1800003051757,61.3199996948242,62.0499992370605,62.0200004577636,4517500,62.0200004577636,2021,0.001938593359073392
729,NEM,2022,675.0,389.0,355.0,1419.0,2022-01-03,61.75,60.9000015258789,61.1699981689453,60.9799995422363,6493800,60.9799995422363,2022,7.8,9.37,5.09,22.26,2022-04-14,85.2900009155273,83.4899978637695,83.7399978637695,84.7699966430664,5669800,84.7699966430664,2022,0.3858100242040276
